Frame Number,time_relative,protocols,enb_ue_s1ap_id,cellidentity,mme_ue_s1ap_id,teid,IMSI
10213,76.105192000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10214,76.105202000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10215,76.105211000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10216,76.105221000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10217,76.105240000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10218,76.105258000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10219,76.105284000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10220,76.105309000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10221,76.105335000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10222,76.105353000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10223,76.105582000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10224,76.105615000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10225,76.105662000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10226,76.105692000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10227,76.106183000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10228,76.106209000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10229,76.106269000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10230,76.106283000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10231,76.106321000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
10232,76.106332000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10233,76.106343000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10234,76.106354000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10235,76.106379000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10236,76.106402000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10237,76.106426000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10238,76.106445000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10239,76.106459000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10240,76.106479000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10241,76.106605000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10242,76.106615000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10243,76.106642000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10244,76.106661000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10245,76.107305000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10246,76.107333000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10247,76.107368000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10248,76.107384000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10249,76.107396000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10250,76.107406000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10251,76.107421000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10252,76.107436000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10253,76.107457000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10254,76.107478000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10255,76.107512000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10256,76.107552000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10257,76.107565000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10258,76.107593000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10259,76.107614000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10260,76.107628000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10261,76.107657000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10262,76.107686000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10263,76.108151000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10264,76.108180000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10265,76.108221000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
10266,76.108248000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10267,76.108587000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10268,76.108597000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10269,76.108628000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10270,76.108653000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10271,76.109181000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10272,76.109196000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10273,76.109219000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10274,76.109236000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10275,76.109267000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10276,76.109286000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10277,76.109308000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10278,76.109320000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10279,76.109330000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10280,76.109351000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10281,76.109383000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10282,76.109402000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10283,76.109416000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10284,76.109431000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10285,76.109577000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10286,76.109587000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10287,76.109614000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10288,76.109633000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10289,76.110332000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10290,76.110355000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10291,76.110413000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10292,76.110427000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10293,76.110443000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10294,76.110456000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
10295,76.110471000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10296,76.110486000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10297,76.110506000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10298,76.110527000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10299,76.110552000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10300,76.110571000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10301,76.110587000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10302,76.110601000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10303,76.110609000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10304,76.110621000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10305,76.110646000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10306,76.110668000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10307,76.111279000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10308,76.111313000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10309,76.111362000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10310,76.111376000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10311,76.111386000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10312,76.111396000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10313,76.111407000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10314,76.111423000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10315,76.111444000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10316,76.111465000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10317,76.111476000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10318,76.111480000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10319,76.111502000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10320,76.111526000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10321,76.111549000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10322,76.111568000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10323,76.111588000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10324,76.111612000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10325,76.112260000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10326,76.112283000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10327,76.112355000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
10328,76.112377000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10329,76.112391000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10330,76.112406000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10331,76.112421000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10332,76.112433000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10333,76.112455000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10334,76.112476000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10335,76.112500000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10336,76.112518000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10337,76.112541000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10338,76.112556000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10339,76.112564000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10340,76.112586000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10341,76.112619000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10342,76.112643000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10343,76.113125000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10344,76.113155000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10345,76.113207000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10346,76.113221000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10347,76.113237000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10348,76.113254000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10349,76.113270000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10350,76.113285000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
10351,76.113321000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10352,76.113343000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10353,76.113374000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10354,76.113397000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10355,76.113420000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10356,76.113442000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10357,76.113687000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10358,76.113697000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10359,76.113727000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10360,76.113750000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10361,76.114228000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10362,76.114257000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10363,76.114313000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10364,76.114327000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10365,76.114339000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10366,76.114350000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10367,76.114360000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10368,76.114371000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10369,76.114397000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10370,76.114424000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10371,76.114448000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10372,76.114461000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10373,76.114480000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10374,76.114493000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10375,76.114503000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10376,76.114511000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10377,76.114539000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10378,76.114562000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10379,76.114648000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10380,76.114671000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10381,76.114709000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10382,76.114731000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10383,76.115337000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10384,76.115365000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10385,76.115401000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10386,76.115415000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
10387,76.115426000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10388,76.115439000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10389,76.115451000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10390,76.115461000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10391,76.115480000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10392,76.115502000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10393,76.115523000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10394,76.115541000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10395,76.115554000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10396,76.115571000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10397,76.115582000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10398,76.115586000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10399,76.115609000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10400,76.115624000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10401,76.116141000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10402,76.116164000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10403,76.116220000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10404,76.116241000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10405,76.116253000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10406,76.116262000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10407,76.116274000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10408,76.116284000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10409,76.116327000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10410,76.116349000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10411,76.116373000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10412,76.116386000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10413,76.116401000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10414,76.116414000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10415,76.116567000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10416,76.116577000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10417,76.116603000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10418,76.116622000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10419,76.117239000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
10420,76.117264000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10421,76.117322000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10422,76.117336000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10423,76.117346000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10424,76.117362000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10425,76.117374000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10426,76.117389000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10427,76.117410000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10428,76.117430000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10429,76.117450000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10430,76.117468000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10431,76.117481000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10432,76.117498000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10433,76.117508000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10434,76.117512000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10435,76.117535000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10436,76.117557000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10437,76.118225000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10438,76.118250000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10439,76.118312000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10440,76.118326000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10441,76.118336000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10442,76.118347000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10443,76.118357000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
10444,76.118371000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10445,76.118391000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10446,76.118414000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10447,76.118438000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10448,76.118452000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10449,76.118470000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10450,76.118492000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10451,76.118553000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10452,76.118563000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10453,76.118593000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10454,76.118611000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10455,76.119175000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10456,76.119189000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10457,76.119199000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10458,76.119209000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10459,76.119219000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10460,76.119230000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10461,76.119246000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10462,76.119268000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10463,76.119289000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10464,76.119325000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10465,76.119343000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10466,76.119368000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10467,76.119391000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10468,76.119413000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10469,76.119585000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10470,76.119595000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10471,76.119625000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10472,76.119645000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
10473,76.120317000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10474,76.120348000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
10475,76.120377000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10476,76.120398000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
10477,76.120408000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
10478,76.120438000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
